"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10510","0","236.4","130.6","-2.4","15","0.0"
"","Haryana","8933","0","193.9","156.1","0.9","271","0.0"
"","Rajasthan","9641","0","209.8","70.4","-2.5","592","0.0"
"","Delhi","5748","0","117.9","100.9","0.2","159","0.1"
"","UP","21254","0","426.0","207.4","-0.5","579","0.0"
"","Uttarakhand","1869","0","40.3","15.5","0.4","210","0.0"
"","HP","1357","0","27.9","-3.2","-0.7","90","0.0"
"","J&K","2018","504","36.7","15.2","2.0","588","8.7"
"","Chandigarh","241","0","5.0","6.3","-1.3","25","0.0"
"WR","Chhattisgarh","3646","0","82.2","24.5","-3.4","180","0.0"
"","Gujarat","12274","0","269.1","35.5","3.0","607","0.0"
"","MP","8302","0","183.4","70.2","-2.0","348","0.0"
"","Maharashtra","16858","0","360.8","91.5","0.5","592","0.0"
"","Goa","541","0","11.3","10.7","0.0","44","0.0"
"","DD","325","0","7.3","6.9","0.5","79","0.0"
"","DNH","777","0","18.3","18.5","-0.2","115","0.0"
"","Essar steel","298","0","5.6","5.5","0.1","252","0.0"
"SR","Andhra Pradesh","7699","0","169.9","16.0","0.1","681","0.0"
"","Telangana","8148","0","169.4","72.5","-0.6","644","0.0"
"","Karnataka","9541","0","182.5","50.7","-2.1","803","0.0"
"","Kerala","3507","0","71.6","55.6","3.8","465","0.0"
"","Tamil Nadu","14833","0","321.5","146.8","0.3","456","0.0"
"","Pondy","402","0","8.2","8.3","-0.1","54","0.0"
"ER","Bihar","5383","0","106.1","99.5","2.0","150","0.0"
"","DVC","3046","0","64.6","-41.1","-0.3","150","0.0"
"","Jharkhand","1190","0","24.1","18.6","-0.1","70","0.0"
"","Odisha","4545","0","89.1","41.4","2.4","400","0.0"
"","West Bengal","8679","0","175.9","77.7","3.5","400","0.0"
"","Sikkim","77","0","0.8","1.2","-0.4","0","0.0"
"NER","Arunachal Pradesh","121","2","2.5","2.7","-0.2","58","0.0"
"","Assam","1695","50","32.5","26.1","1.3","83","1.5"
"","Manipur","145","2","2.5","2.3","0.2","31","0.0"
"","Meghalaya","325","0","5.8","0.2","-0.2","40","0.0"
"","Mizoram","90","1","1.6","1.1","0.3","13","0.0"
"","Nagaland","149","2","2.3","2.2","-0.1","45","0.0"
"","Tripura","269","5","4.3","4.2","-0.6","88","0.0"
