"Share of RES in total generation (%)","5.67","3.59","12.50","0.11","0.04","5.68"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","40.01","9.22","26.42","22.41","49.03","23.15"
