"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4522","0","90.5","38.7","0.6","211"
"","Haryana","5603","0","102.7","63.6","-1.3","261"
"","Rajasthan","9497","0","207.1","71.5","-0.1","283"
"","Delhi","3479","0","57.0","44.2","1.3","332"
"","UP","12788","0","268.3","89.9","0.0","25"
"","Uttarakhand","1680","0","29.0","14.3","-1.3","107"
"","HP","1021","148","20.9","17.8","-1.3","42"
"","J&K","2133","533","43.5","35.3","4.2","411"
"","Chandigarh","193","0","3.3","3.3","-0.1","16"
"WR","Chhattisgarh","3090","0","71.7","6.8","-1.1","220"
"","Gujarat","12785","0","271.7","81.2","1.7","491"
"","MP","9859","0","212.5","131.9","-2.3","212"
"","Maharashtra","19735","0","395.0","134.7","-2.1","506"
"","Goa","376","0","7.8","8.3","-1.1","3"
"","DD","263","0","6.1","6.2","-0.1","9"
"","DNH","703","0","16.2","16.4","-0.2","22"
"","Essar steel","419","0","8.1","7.9","0.1","212"
"SR","Andhra Pradesh","6979","0","145.1","5.2","1.1","902"
"","Telangana","8009","0","153.4","67.2","0.5","349"
"","Karnataka","8923","0","189.8","71.8","4.3","627"
"","Kerala","3121","0","58.6","52.6","1.9","221"
"","Tamil Nadu","12441","0","269.0","145.9","0.8","676"
"","Pondy","273","0","5.7","6.1","-0.4","24"
"ER","Bihar","3609","100","64.1","61.0","-2.7","345"
"","DVC","2658","0","61.3","-26.5","0.2","365"
"","Jharkhand","1126","0","23.8","14.9","1.3","145"
"","Odisha","3818","0","67.7","20.1","1.4","398"
"","West Bengal","5932","0","93.6","18.7","0.8","425"
"","Sikkim","112","0","2.2","1.5","0.7","20"
"NER","Arunachal Pradesh","116","1","1.9","1.8","0.2","15"
"","Assam","1295","0","21.2","15.4","1.7","162"
"","Manipur","139","2","2.2","2.3","-0.1","22"
"","Meghalaya","251","0","4.4","4.3","-0.2","4"
"","Mizoram","85","1","1.4","1.1","0.2","19"
"","Nagaland","114","1","1.8","1.7","0.0","9"
"","Tripura","205","2","3.1","1.1","0.1","25"
