"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","41181","44954","36106","16920","2242","141403"
"Peak Shortage (MW)","698","23","0","334","37","1092"
"Energy Met (MU)","822","1014","826","308","38","3008"
"Hydro Gen(MU)","103","57","43","25","11","239"
"Wind Gen(MU)","4","9","10","----------","----------","23"
"Solar Gen (MU)*","0.39","4.94","14.50","0.04","0.03","20"
