"Share of RES in total generation (%)","8.94","15.73","31.40","0.23","0.05","15.83"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","48.22","20.06","49.70","22.28","44.18","35.37"
