"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","52349","51656","42436","21721","2572","170734"
"Peak Shortage (MW)","1021","0","0","0","150","1171"
"Energy Met (MU)","1209","1260","1052","486","47","4053"
"Hydro Gen (MU)","295","59","64","67","15","499"
"Wind Gen (MU)","8","81","59","----------","----------","148"
"Solar Gen (MU)*","21.95","25.70","79.19","1.00","0.04","128"
"Energy Shortage (MU)","15.8","0.0","0.0","0.0","2.2","18.0"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","55867","56350","45275","23181","2624","177220"
"","23:05","15:01","14:59","00:00","18:57","23:00"
