"Share of RES in total generation (%)","4.09","7.34","16.82","0.19","0.07","7.72"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","35.64","13.16","29.05","12.08","24.43","22.44"
