"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","161.1","-149.5","67.5","-76.0","-4.2","-1.1"
"Actual(MU)","160.4","-137.0","61.9","-78.9","-10.2","-3.9"
"O/D/U/D(MU)","-0.7","12.5","-5.6","-3.0","-6.0","-2.8"
